_id,name,location,tipo,dist,lat,lon
607d5cab941fb22df8d6160d,Cafelito,"{'type': 'Point', 'coordinates': [40.40836, -3.702761]}",vegan,94.2110488268946,40.40836,-3.702761
607d5cab941fb22df8d61604,Viva Chapata,"{'type': 'Point', 'coordinates': [40.4093865025, -3.7010118679]}",vegan,282.1218276537194,40.4093865025,-3.7010118679
607d5cab941fb22df8d615f3,La Encomienda,"{'type': 'Point', 'coordinates': [40.4106719712, -3.7059818747]}",vegan,347.0803327819608,40.4106719712,-3.7059818747
607d5cab941fb22df8d61613,Swinton & Grant,"{'type': 'Point', 'coordinates': [40.4059533721, -3.7018705985]}",vegan,364.1981383277221,40.4059533721,-3.7018705985
607d5cab941fb22df8d61638,Medias Puri,"{'type': 'Point', 'coordinates': [40.4124446254, -3.7034908342]}",club,403.98147541742605,40.4124446254,-3.7034908342
607d5cab941fb22df8d61600,la oveja negra,"{'type': 'Point', 'coordinates': [40.4093220354, -3.6998114404]}",vegan,412.3086207457119,40.4093220354,-3.6998114404
607d5cab941fb22df8d61661,LA HUELGA en Lavapiés,"{'type': 'Point', 'coordinates': [40.4090725152, -3.6996981419]}",club,421.97187530571637,40.4090725152,-3.6996981419
607d5cab941fb22df8d61602,Yatiri,"{'type': 'Point', 'coordinates': [40.4126899, -3.7033725873]}",vegan,431.3907443411612,40.4126899,-3.7033725873
607d5cab941fb22df8d61667,Club 33,"{'type': 'Point', 'coordinates': [40.4119769783, -3.7011140219]}",club,439.625031578977,40.4119769783,-3.7011140219
607d5cab941fb22df8d61612,Martina Cocina,"{'type': 'Point', 'coordinates': [40.4103264223, -3.7074081249]}",vegan,468.72087459490285,40.4103264223,-3.7074081249
607d5cab941fb22df8d615f5,Distrito Vegano,"{'type': 'Point', 'coordinates': [40.4069720377, -3.6996788207]}",vegan,469.68943838914623,40.4069720377,-3.6996788207
607d5cab941fb22df8d61623,El Secuestrador de Besos,"{'type': 'Point', 'coordinates': [40.4116960638, -3.7065739895]}",vegan,470.7264425032437,40.4116960638,-3.7065739895
607d5cab941fb22df8d6166d,La Rollerie,"{'type': 'Point', 'coordinates': [40.4138538399, -3.7028908044]}",club,564.3433982378109,40.4138538399,-3.7028908044
607d5cab941fb22df8d6168b,Fame,"{'type': 'Point', 'coordinates': [40.414012, -3.703544]}",club,578.1379371508269,40.414012,-3.703544
607d5cab941fb22df8d61616,Bar Díaz,"{'type': 'Point', 'coordinates': [40.4039169788, -3.7015548682]}",vegan,584.0466437956718,40.4039169788,-3.7015548682
607d5cab941fb22df8d61606,Buns & Bones,"{'type': 'Point', 'coordinates': [40.411385115, -3.6987812609]}",vegan,596.23933271723,40.411385115,-3.6987812609
607d5cab941fb22df8d616be,Nexway,"{'type': 'Point', 'coordinates': [40.4142986, -3.7033074]}",competency,610.2320761333111,40.4142986,-3.7033074
607d5cab941fb22df8d616c9,Nexway,"{'type': 'Point', 'coordinates': [40.4142986, -3.7033074]}",competency,610.2320761333111,40.4142986,-3.7033074
607d5cab941fb22df8d6161f,Yoka Loka,"{'type': 'Point', 'coordinates': [40.411614585, -3.6986928116]}",vegan,617.3675353328347,40.411614585,-3.6986928116
607d5cab941fb22df8d615f1,pura vida vegan bar,"{'type': 'Point', 'coordinates': [40.410208473, -3.7090293481]}",vegan,637.0787636565144,40.410208473,-3.7090293481
607d5cab941fb22df8d6168c,The Room Madrid,"{'type': 'Point', 'coordinates': [40.415024, -3.70258]}",club,697.7371197853735,40.415024,-3.70258
607d5cab941fb22df8d61655,Argo,"{'type': 'Point', 'coordinates': [40.4145621877, -3.7005598575]}",club,717.1001989417094,40.4145621877,-3.7005598575
607d5cab941fb22df8d61609,Restaurante Emma y Julia,"{'type': 'Point', 'coordinates': [40.4125488662, -3.7089612914]}",vegan,738.2760088894337,40.4125488662,-3.7089612914
607d5cab941fb22df8d6165a,basarri gin club,"{'type': 'Point', 'coordinates': [40.4088339197, -3.7103289654]}",club,762.468882060829,40.4088339197,-3.7103289654
607d5cab941fb22df8d6166a,Clubbers Shot Point,"{'type': 'Point', 'coordinates': [40.4157491444, -3.703816278]}",club,771.9767499093539,40.4157491444,-3.703816278
607d5cab941fb22df8d61636,People Club / Maxime,"{'type': 'Point', 'coordinates': [40.4064383728, -3.7100332763]}",club,775.5843409787453,40.4064383728,-3.7100332763
607d5cab941fb22df8d61682,Taberna El Olibo,"{'type': 'Point', 'coordinates': [40.4158275479, -3.7027242649]}",club,784.2967019253456,40.4158275479,-3.7027242649
607d5cab941fb22df8d616a1,Parque Infantil,"{'type': 'Point', 'coordinates': [40.4017733119, -3.7043743495]}",kindergarten,787.7795830552849,40.4017733119,-3.7043743495
607d5cab941fb22df8d61671,Smile,"{'type': 'Point', 'coordinates': [40.4151896361, -3.6996670432]}",club,826.2462891097342,40.4151896361,-3.6996670432
607d5cab941fb22df8d6167c,Samsara,"{'type': 'Point', 'coordinates': [40.4160571724, -3.7010544917]}",club,849.3309856638897,40.4160571724,-3.7010544917
607d5cab941fb22df8d6162d,Cardamomo,"{'type': 'Point', 'coordinates': [40.4154150671, -3.6995539658]}",club,854.200787968241,40.4154150671,-3.6995539658
607d5cab941fb22df8d61607,La Huerta de Tudela,"{'type': 'Point', 'coordinates': [40.414903, -3.698672]}",vegan,863.0423686603538,40.414903,-3.698672
607d5cab941fb22df8d61660,La Fontana de Oro,"{'type': 'Point', 'coordinates': [40.4163947287, -3.7016041636]}",club,868.2562177711254,40.4163947287,-3.7016041636
607d5cab941fb22df8d616c4,BuyVIP,"{'type': 'Point', 'coordinates': [40.4167413, -3.7032498]}",competency,881.6528679214983,40.4167413,-3.7032498
607d5cab941fb22df8d616cf,BuyVIP,"{'type': 'Point', 'coordinates': [40.4167413, -3.7032498]}",competency,881.6528679214983,40.4167413,-3.7032498
607d5cab941fb22df8d61664,Café-Concierto La Fídula,"{'type': 'Point', 'coordinates': [40.413209309, -3.6964351529]}",club,924.1146277197698,40.413209309,-3.6964351529
607d5cab941fb22df8d61603,Artemisa,"{'type': 'Point', 'coordinates': [40.4160322677, -3.6988907186]}",vegan,951.3066212635474,40.4160322677,-3.6988907186
607d5cab941fb22df8d615f4,Restaurante Yerbabuena,"{'type': 'Point', 'coordinates': [40.4163651072, -3.7077272424]}",vegan,963.495219743397,40.4163651072,-3.7077272424
607d5cab941fb22df8d615ea,Starbucks San Miguel,"{'type': 'Point', 'coordinates': [40.4157329758, -3.7087178227]}",starbucks,965.2948863325743,40.4157329758,-3.7087178227
607d5cab941fb22df8d61684,Ateneo Restaurant Bar & Club,"{'type': 'Point', 'coordinates': [40.4153941783, -3.6978138107]}",club,965.9641497761174,40.4153941783,-3.6978138107
607d5cab941fb22df8d616c3,Genasys,"{'type': 'Point', 'coordinates': [40.4161835, -3.6988729]}",competency,966.5720198675027,40.4161835,-3.6988729
607d5cab941fb22df8d616ce,Genasys,"{'type': 'Point', 'coordinates': [40.4161835, -3.6988729]}",competency,966.5720198675027,40.4161835,-3.6988729
607d5cab941fb22df8d615eb,Starbucks ECI Preciados,"{'type': 'Point', 'coordinates': [40.4174674, -3.7043957]}",starbucks,967.3313873933132,40.4174674,-3.7043957
607d5cab941fb22df8d6160c,Chocolatería San Ginés,"{'type': 'Point', 'coordinates': [40.416754337, -3.7070788402]}",vegan,969.4017570065062,40.416754337,-3.7070788402
607d5cab941fb22df8d6164b,Joy Eslava,"{'type': 'Point', 'coordinates': [40.4169526383, -3.7066937741]}",club,972.9358877739845,40.4169526383,-3.7066937741
607d5cab941fb22df8d615e2,Starbucks,"{'type': 'Point', 'coordinates': [40.417539, -3.702775]}",starbucks,973.0619019613279,40.417539,-3.702775
607d5cab941fb22df8d615e7,Starbucks,"{'type': 'Point', 'coordinates': [40.4174894215, -3.7046651404]}",starbucks,973.3751566052244,40.4174894215,-3.7046651404
607d5cab941fb22df8d615d6,Starbucks Arenal 14,"{'type': 'Point', 'coordinates': [40.4171951671, -3.7061185488]}",starbucks,976.9135276946554,40.4171951671,-3.7061185488
607d5cab941fb22df8d615fb,La Quietud Tiyoweh,"{'type': 'Point', 'coordinates': [40.4111531739, -3.6949271742]}",vegan,987.046904393598,40.4111531739,-3.6949271742
607d5cab941fb22df8d61622,UDON,"{'type': 'Point', 'coordinates': [40.4177087609, -3.7026939238]}",vegan,992.6143658405706,40.4177087609,-3.7026939238
607d5cab941fb22df8d615f7,Viva Burger,"{'type': 'Point', 'coordinates': [40.4126301933, -3.711682748]}",vegan,1007.0493066089202,40.4126301933,-3.711682748
607d5cab941fb22df8d61675,Bahiana Club,"{'type': 'Point', 'coordinates': [40.413783788, -3.7111246754]}",club,1014.7867225322459,40.413783788,-3.7111246754
607d5cab941fb22df8d61649,Casino de Madrid,"{'type': 'Point', 'coordinates': [40.4177045801, -3.70003681]}",club,1059.9986959633018,40.4177045801,-3.70003681
607d5cab941fb22df8d616a9,Parque Infantil,"{'type': 'Point', 'coordinates': [40.4014897763, -3.7098073431]}",kindergarten,1075.6701402883432,40.4014897763,-3.7098073431
607d5cab941fb22df8d6162a,Cassette Club,"{'type': 'Point', 'coordinates': [40.4186482929, -3.7032541125]}",club,1093.4107868682227,40.4186482929,-3.7032541125
607d5cab941fb22df8d61674,Moondance,"{'type': 'Point', 'coordinates': [40.4184087598, -3.7012585935]}",club,1094.7975749222637,40.4184087598,-3.7012585935
607d5cab941fb22df8d6168a,Sala Wind,"{'type': 'Point', 'coordinates': [40.4188051052, -3.7032580342]}",club,1110.8161991680777,40.4188051052,-3.7032580342
607d5cab941fb22df8d616cb,Tuenti Technologies,"{'type': 'Point', 'coordinates': [40.4158236, -3.696277]}",competency,1118.1374632106038,40.4158236,-3.696277
