_id,name,location,tipo,dist,lat,lon
607d5cab941fb22df8d61662,Café Libertad 8,"{'type': 'Point', 'coordinates': [40.4207417365, -3.6973581924]}",club,792.2635255619527,40.4207417365,-3.6973581924
607d5cab941fb22df8d615d1,Starbucks Gran Vía 58,"{'type': 'Point', 'coordinates': [40.4217519182, -3.7083782103]}",starbucks,797.3332082428013,40.4217519182,-3.7083782103
607d5cab941fb22df8d6162e,Cool,"{'type': 'Point', 'coordinates': [40.4211409909, -3.7089436525]}",club,800.3872204172563,40.4211409909,-3.7089436525
607d5cab941fb22df8d61646,Stardust,"{'type': 'Point', 'coordinates': [40.4211312135, -3.7089642725]}",club,801.5448101743403,40.4211312135,-3.7089642725
607d5cab941fb22df8d61612,Martina Cocina,"{'type': 'Point', 'coordinates': [40.4103264223, -3.7074081249]}",vegan,849.7133326069558,40.4103264223,-3.7074081249
607d5cab941fb22df8d61659,Naif Sandwich & Bar,"{'type': 'Point', 'coordinates': [40.4243040714, -3.7019229621]}",club,853.0433689602411,40.4243040714,-3.7019229621
607d5cab941fb22df8d61664,Café-Concierto La Fídula,"{'type': 'Point', 'coordinates': [40.413209309, -3.6964351529]}",club,854.063284718549,40.413209309,-3.6964351529
607d5cab941fb22df8d61604,Viva Chapata,"{'type': 'Point', 'coordinates': [40.4093865025, -3.7010118679]}",vegan,854.1308759198942,40.4093865025,-3.7010118679
607d5cab941fb22df8d6160e,LUSH,"{'type': 'Point', 'coordinates': [40.4242012893, -3.7007108317]}",vegan,875.6150266524462,40.4242012893,-3.7007108317
607d5cab941fb22df8d6163f,Delirio,"{'type': 'Point', 'coordinates': [40.4221260314, -3.6972801184]}",club,894.1423864783317,40.4221260314,-3.6972801184
607d5cab941fb22df8d61600,la oveja negra,"{'type': 'Point', 'coordinates': [40.4093220354, -3.6998114404]}",vegan,908.7008831827025,40.4093220354,-3.6998114404
607d5cab941fb22df8d615f9,Restaurante Vegaviana,"{'type': 'Point', 'coordinates': [40.423272191, -3.6981513504]}",vegan,921.1590843178183,40.423272191,-3.6981513504
607d5cab941fb22df8d615ed,Starbucks Palace,"{'type': 'Point', 'coordinates': [40.414995, -3.695058]}",starbucks,932.3223455359472,40.414995,-3.695058
607d5cab941fb22df8d6160d,Cafelito,"{'type': 'Point', 'coordinates': [40.40836, -3.702761]}",vegan,932.6054306522701,40.40836,-3.702761
607d5cab941fb22df8d61675,Bahiana Club,"{'type': 'Point', 'coordinates': [40.413783788, -3.7111246754]}",club,936.1316277220719,40.413783788,-3.7111246754
607d5cab941fb22df8d615d2,Starbucks,"{'type': 'Point', 'coordinates': [40.4153232735, -3.6949486688]}",starbucks,937.4189082195462,40.4153232735,-3.6949486688
607d5cab941fb22df8d61661,LA HUELGA en Lavapiés,"{'type': 'Point', 'coordinates': [40.4090725152, -3.6996981419]}",club,939.1528926479383,40.4090725152,-3.6996981419
607d5cab941fb22df8d615f1,pura vida vegan bar,"{'type': 'Point', 'coordinates': [40.410208473, -3.7090293481]}",vegan,969.7939842375516,40.410208473,-3.7090293481
607d5cab941fb22df8d616a5,Parque Infantil Plaza De Oriente,"{'type': 'Point', 'coordinates': [40.417535, -3.712035]}",kindergarten,981.9055694516021,40.417535,-3.712035
607d5cab941fb22df8d61610,In Dreams Café,"{'type': 'Point', 'coordinates': [40.4251234173, -3.7003660938]}",vegan,984.9606685243991,40.4251234173,-3.7003660938
607d5cab941fb22df8d616a7,Parque infantil,"{'type': 'Point', 'coordinates': [40.41747776, -3.71209463]}",kindergarten,987.9698025919403,40.41747776,-3.71209463
607d5cab941fb22df8d615f6,Veggie ROOM,"{'type': 'Point', 'coordinates': [40.4256178806, -3.7026350727]}",vegan,988.4741820760884,40.4256178806,-3.7026350727
